customer_id,gender,senior_citizen,partner,dependents,signup_date,tenure_months,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,total_tickets,has_support_ticket,avg_satisfaction_score,avg_monthly_data_gb,avg_monthly_call_minutes,tenure_bucket,annual_revenue_at_risk,total_addons_subscribed,is_churned
5839-SUYVZ,Male,0,No,No,08-03-2023,16,Month-to-month,Yes,Credit card (automatic),74.55,1170.5,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,1,Yes,4,85.43125,729.9375,1-2 Years,0,1,0
5840-NVDCG,Female,0,Yes,Yes,08-03-2023,16,Two year,No,Bank transfer (automatic),68.25,1114.85,No,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,0,No,0,101.025,479.0625,1-2 Years,0,4,0
5842-POCOP,Female,0,Yes,No,01-02-2024,5,Month-to-month,Yes,Mailed check,88.9,454.15,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,2,Yes,2.5,106.02,784.4,0-1 Year,1066.8,3,1
5843-TTHGI,Female,0,No,No,07-01-2023,18,Month-to-month,Yes,Mailed check,50,892.7,No,Yes,No,DSL,No,No,Yes,No,No,No,1,Yes,1,58.66667,514.05556,1-2 Years,0,1,0
5844-QVTAT,Female,0,Yes,Yes,14-10-2021,33,One year,Yes,Mailed check,58.45,1955.4,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1,Yes,5,79.125,630.58333,2-3 Years,0,3,0
5845-BZZIB,Male,0,Yes,Yes,15-08-2021,35,Two year,No,Mailed check,20.1,655.3,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,55.05,555.375,2-3 Years,0,0,0
5846-ABOBJ,Male,0,Yes,No,31-08-2018,71,Two year,No,Bank transfer (automatic),24.45,1730.65,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,89.27917,573.29167,4+ Years,0,0,0
5846-NEQVZ,Male,0,Yes,Yes,31-08-2018,71,Two year,Yes,Credit card (automatic),70.85,4973.4,No,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,2,Yes,3,79.13333,841.95833,4+ Years,0,4,0
5846-QFDFI,Female,0,Yes,Yes,14-10-2021,33,Month-to-month,No,Credit card (automatic),88.6,2888.7,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,2,Yes,4,75.7125,648.625,2-3 Years,0,3,0
5847-MXBEO,Male,0,No,No,09-09-2022,22,One year,No,Mailed check,20.3,475.1,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,73.98636,700.90909,1-2 Years,0,0,0
5848-FHRFC,Female,0,No,No,29-11-2018,68,Two year,No,Bank transfer (automatic),20.05,1386.9,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,70.51667,636,4+ Years,0,0,0
5849-ASHZJ,Male,0,No,Yes,12-04-2022,27,One year,No,Credit card (automatic),20.05,552.9,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,1,67.9,684.125,2-3 Years,0,0,0
5850-BDWCY,Female,0,No,No,02-01-2024,6,Month-to-month,No,Mailed check,20.2,123.65,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,2,93.68333,548.16667,0-1 Year,0,0,0
5854-KSRBJ,Male,0,Yes,Yes,30-09-2018,70,Two year,No,Mailed check,25.4,1782.05,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,77.80833,648.95833,4+ Years,0,0,0
5855-EIBDE,Female,0,Yes,No,21-06-2020,49,Two year,No,Credit card (automatic),106.65,5174.35,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,2,Yes,4.5,68.10417,689.70833,4+ Years,0,5,0
5857-TYBCJ,Male,1,Yes,No,18-11-2020,44,Month-to-month,Yes,Electronic check,89.2,4040.2,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0,No,0,69.5125,458.79167,3-4 Years,0,2,0
5857-XRECV,Female,0,No,Yes,01-05-2024,2,One year,No,Bank transfer (automatic),20.5,38.25,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,52.7,808.5,0-1 Year,0,0,0
5858-EAFCZ,Male,0,No,No,31-05-2024,1,Month-to-month,No,Mailed check,44.45,44.45,No,Yes,No,DSL,No,No,No,No,No,No,0,No,0,95.8,151,0-1 Year,0,0,0
5859-HZYLF,Male,0,Yes,Yes,12-05-2022,26,Two year,Yes,Credit card (automatic),19.15,515.75,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,98.2875,611.5,2-3 Years,0,0,0
5862-BRIXZ,Male,0,No,No,19-09-2020,46,Two year,Yes,Bank transfer (automatic),60.75,2893.4,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,1,Yes,4,57.9625,702.04167,3-4 Years,0,5,0
5863-OOKCL,Female,0,No,No,04-09-2023,10,Month-to-month,No,Mailed check,18.85,163.2,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,72.96,497.7,0-1 Year,0,0,0
5868-CZJDR,Male,0,No,Yes,31-05-2024,1,Month-to-month,Yes,Mailed check,31.35,31.35,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,3,Yes,3.6667,67.3,1017,0-1 Year,376.2,1,1
5868-YTYKS,Male,0,No,Yes,31-05-2024,1,Month-to-month,Yes,Mailed check,20.25,20.25,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,48.5,732,0-1 Year,0,0,0
5868-YWPDW,Male,1,Yes,No,02-01-2024,6,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,3,Yes,3.3333,36.08333,627,0-1 Year,1010.4,2,1
5871-DGTXZ,Male,0,No,No,13-11-2021,32,One year,No,Mailed check,19.8,607.7,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3.6667,74.65417,542.54167,2-3 Years,0,0,0
5872-OEQNH,Female,0,No,No,27-07-2019,60,One year,Yes,Electronic check,44.45,2773.9,No,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,1,Yes,5,73.0375,675.625,4+ Years,0,3,0
5875-YPQFJ,Male,0,No,No,31-05-2024,1,Month-to-month,Yes,Electronic check,69.9,69.9,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,4,Yes,2.5,75.8,662,0-1 Year,838.8,0,1
5876-HZVZM,Female,0,Yes,Yes,02-01-2024,6,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,3,Yes,3.3333,71.31667,514,0-1 Year,670.8,2,1
5876-QMYLD,Female,0,Yes,Yes,10-08-2022,23,One year,No,Mailed check,20.05,415.1,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,4.3333,85.53478,750.86957,1-2 Years,0,0,0
5879-HMFFH,Female,0,Yes,No,01-08-2018,72,Two year,No,Bank transfer (automatic),88.05,6520.8,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,4,63.24167,625.91667,4+ Years,0,6,0
5879-SESNB,Female,0,No,No,05-08-2023,11,Month-to-month,No,Electronic check,75.25,888.65,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Yes,3,58.86364,547.45455,0-1 Year,0,0,0
5882-CMAZQ,Female,0,Yes,Yes,01-02-2024,5,Month-to-month,No,Electronic check,34.25,163.55,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,0,No,0,46.98,431.4,0-1 Year,0,2,0
5883-GTGVD,Male,0,No,No,08-12-2022,19,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3,Yes,3.3333,74.08421,608.89474,1-2 Years,1199.4,3,1
5884-FBCTL,Female,0,Yes,Yes,01-08-2018,72,Two year,No,Bank transfer (automatic),25.1,1857.85,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,80.6625,720.5,4+ Years,0,0,0
5884-GCYMI,Male,0,No,No,31-05-2024,1,Month-to-month,No,Mailed check,69.4,69.4,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,4.5,59.9,681,0-1 Year,832.8,0,1
5886-VLQVU,Male,0,Yes,No,15-08-2021,35,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,4,Yes,3,78.21667,669.70833,2-3 Years,0,2,0
5887-IKKYO,Male,0,Yes,Yes,25-09-2019,58,Two year,No,Bank transfer (automatic),94.35,5563.65,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,0,No,0,74.32917,528.58333,4+ Years,0,3,0
5889-JTMUL,Female,1,Yes,No,22-05-2020,50,Month-to-month,Yes,Electronic check,95.05,4888.7,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,2,Yes,5,88.24583,533.375,4+ Years,1140.6,3,1
5889-LFOLL,Female,0,No,No,06-06-2023,13,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2,Yes,4,73.41538,571.76923,1-2 Years,1015.2,1,1
5893-KCLGT,Female,0,No,Yes,01-08-2018,72,Two year,Yes,Mailed check,19.75,1567,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,4,80.5,589.75,4+ Years,0,0,0
5893-PYOLZ,Male,0,No,No,24-11-2019,56,Two year,Yes,Credit card (automatic),81.8,4534.45,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,1,Yes,4,68.84583,666.16667,4+ Years,0,5,0
5895-QSXOD,Male,0,No,No,04-10-2023,9,Month-to-month,No,Mailed check,70.05,657.5,No,Yes,No,Fiber optic,No,No,No,No,No,No,3,Yes,2.6667,78.81111,515.66667,0-1 Year,0,0,0
5896-NPFWW,Male,0,Yes,Yes,01-04-2024,3,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,Yes,No,DSL,No,No,Yes,No,No,No,3,Yes,3.3333,102.93333,782.33333,0-1 Year,601.8,1,1
5897-ZYEKH,Female,1,Yes,No,29-12-2018,67,One year,Yes,Electronic check,105.6,7112.15,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,3,Yes,3.6667,70.68333,852.04167,4+ Years,0,4,0
5898-IGSLP,Male,0,Yes,Yes,13-12-2021,31,Month-to-month,No,Electronic check,89.3,2823,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,1,Yes,2,76.64583,611.75,2-3 Years,0,3,0
5899-MQZZL,Female,0,No,No,06-06-2023,13,Month-to-month,Yes,Mailed check,75,999.45,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Yes,4,70.36923,565.76923,1-2 Years,900,0,1
5899-OUVKV,Male,0,No,No,13-12-2021,31,Month-to-month,Yes,Electronic check,94.5,2979.2,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,Yes,4,70.5625,693.16667,2-3 Years,0,3,0
5902-WBLSE,Female,0,Yes,Yes,30-09-2018,70,Two year,Yes,Credit card (automatic),20.15,1411.2,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,2.6667,63.97917,584.5,4+ Years,0,0,0
5906-BFOZT,Male,0,No,No,31-05-2024,1,Month-to-month,Yes,Mailed check,19.5,19.5,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,125.3,623,0-1 Year,0,0,0
5906-CVLHP,Female,0,Yes,Yes,19-10-2020,45,One year,Yes,Credit card (automatic),54.15,2319.8,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,3,Yes,2.6667,84.525,669.54167,3-4 Years,649.8,2,1
5906-DVAPM,Female,0,Yes,Yes,24-12-2019,55,One year,Yes,Credit card (automatic),75,4213.9,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,1,Yes,1,67.02083,699.58333,4+ Years,0,4,0
5908-QMGOE,Male,1,No,No,07-04-2023,15,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Yes,3,64.31333,464.06667,1-2 Years,890.4,0,1
5909-ECHUI,Female,0,No,No,31-05-2024,1,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,Yes,No,DSL,No,No,No,No,No,Yes,1,Yes,2,39.4,133,0-1 Year,675,1,1
5913-INRQV,Male,1,Yes,No,14-09-2021,34,One year,No,Mailed check,90.15,3128.8,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,1,Yes,1,79.32917,692.08333,2-3 Years,0,3,0
5914-DVBWJ,Female,1,No,No,07-01-2023,18,Month-to-month,Yes,Electronic check,85.45,1505.85,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,3,Yes,3.3333,67.05556,574.66667,1-2 Years,1025.4,2,1
5914-GXMDA,Female,0,Yes,No,13-11-2021,32,One year,No,Mailed check,19.3,593.2,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,70.25,607.16667,2-3 Years,0,0,0
5914-XRFQB,Male,0,Yes,No,01-08-2018,72,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,5,70.22917,514.5,4+ Years,0,6,0
5915-ANOEI,Male,0,Yes,No,30-09-2018,70,Two year,No,Mailed check,79.15,5536.5,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,1,Yes,4,82.3125,670.41667,4+ Years,0,5,0
5915-DGNVC,Female,0,Yes,No,21-06-2020,49,One year,No,Electronic check,71.8,3472.05,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,0,No,0,74.54583,519.08333,4+ Years,0,4,0
5916-QEWPT,Female,0,Yes,No,01-05-2024,2,Month-to-month,No,Credit card (automatic),69,147.8,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0,No,0,97.65,703.5,0-1 Year,0,3,0
5917-HBSDW,Female,0,Yes,Yes,16-06-2021,37,Month-to-month,No,Electronic check,19.35,683.75,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,87.32083,621.54167,3-4 Years,0,0,0
5917-RYRMG,Male,1,No,No,13-11-2021,32,One year,No,Credit card (automatic),19.8,587.7,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,1,81.29583,588.33333,2-3 Years,0,0,0
5918-VUKWP,Female,0,No,No,13-11-2021,32,One year,No,Bank transfer (automatic),20.55,654.55,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,75.33333,742.5,2-3 Years,0,0,0
5919-TMRGD,Female,0,No,Yes,31-05-2024,1,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,Yes,3,24.2,173,0-1 Year,952.2,1,1
5919-VCZYM,Male,0,No,No,01-05-2024,2,Month-to-month,No,Mailed check,20.05,42.7,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,69.6,477,0-1 Year,0,0,0
5921-NGYRH,Male,0,Yes,No,29-03-2019,64,Month-to-month,Yes,Mailed check,73.55,4764,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,No,0,69.44167,595.83333,4+ Years,0,1,0
5922-ABDVO,Female,0,Yes,No,08-12-2022,19,Month-to-month,No,Mailed check,89.65,1761.05,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,Yes,1,58.13158,603.31579,1-2 Years,1075.8,2,1
5923-GXUOC,Male,0,No,No,04-09-2023,10,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3,Yes,2.6667,102.72,574.6,0-1 Year,1252.8,5,1
5924-IFQTT,Male,0,Yes,Yes,06-06-2023,13,Month-to-month,Yes,Electronic check,72.8,930.05,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,1,Yes,3,70.63077,780.38462,1-2 Years,0,4,0
5924-SNGKP,Female,0,No,Yes,16-02-2021,41,One year,Yes,Credit card (automatic),20.25,865,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,74.60833,554.29167,3-4 Years,0,0,0
5928-QLDHB,Male,0,No,No,04-10-2023,9,Month-to-month,Yes,Electronic check,76.25,684.85,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,No,0,73.48889,813.11111,0-1 Year,0,0,0
5930-GBIWP,Male,0,No,No,30-10-2018,69,Two year,Yes,Credit card (automatic),81.5,5553.25,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1,Yes,5,74.72917,666.75,4+ Years,0,5,0
5931-FLJJF,Male,1,Yes,No,03-12-2023,7,Month-to-month,Yes,Mailed check,70.1,467.55,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,2.5,59.12857,705.14286,0-1 Year,841.2,0,1
5934-RMPOV,Female,0,No,Yes,09-09-2022,22,Month-to-month,Yes,Electronic check,84.75,1816.75,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1,Yes,3,90.96818,571.04545,1-2 Years,0,1,0
5934-TSSAU,Female,0,Yes,Yes,10-08-2022,23,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,1,Yes,4,74.92174,700.34783,1-2 Years,0,1,0
5935-FCCNB,Female,1,No,No,06-02-2023,17,Month-to-month,Yes,Electronic check,94.2,1608.15,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,Yes,1,90.08824,719.29412,1-2 Years,0,2,0
5937-EORGB,Male,1,Yes,No,07-04-2023,15,Month-to-month,Yes,Electronic check,96.5,1392.25,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,0,No,0,77.55333,681.86667,1-2 Years,0,3,0
5939-SXWHM,Male,0,Yes,Yes,21-07-2020,48,Two year,No,Bank transfer (automatic),26.3,1245.05,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,5,69.29167,734.54167,3-4 Years,0,0,0
5939-XAIXZ,Female,0,No,No,08-12-2022,19,Month-to-month,Yes,Mailed check,56.1,1033.9,No,Yes,Yes,DSL,No,No,Yes,No,No,No,1,Yes,4,76.87368,554.26316,1-2 Years,0,1,0
5940-AHUHD,Male,0,No,No,31-05-2024,1,Month-to-month,No,Mailed check,70.6,70.6,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,3.5,25.1,540,0-1 Year,847.2,0,1
5940-NFXKV,Male,0,Yes,Yes,08-12-2022,19,Month-to-month,Yes,Electronic check,83.65,1465.75,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Yes,2.25,78.3,695.21053,1-2 Years,1003.8,1,1
5944-UGLLK,Male,0,No,No,22-02-2020,53,One year,No,Credit card (automatic),54.9,3045.75,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,2,Yes,5,89.3375,645.16667,4+ Years,0,4,0
5945-AZYHT,Male,0,Yes,No,31-08-2018,71,One year,Yes,Electronic check,109.6,7854.15,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,4,Yes,4.75,76.94167,679.70833,4+ Years,0,5,0
5947-SGKCL,Female,0,Yes,Yes,07-04-2023,15,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,No,0,77.33333,688,1-2 Years,0,4,0
5948-UJZLF,Male,0,No,No,01-05-2024,2,Month-to-month,No,Mailed check,49.25,97,No,Yes,No,DSL,No,Yes,No,No,No,No,2,Yes,3.5,50.55,645.5,0-1 Year,0,1,0
5949-EBSQK,Male,0,Yes,Yes,02-03-2024,4,Month-to-month,No,Credit card (automatic),61.45,229.55,Yes,Yes,No,DSL,No,No,No,Yes,No,Yes,2,Yes,2,82.6,612.5,0-1 Year,737.4,2,1
5949-HGVJL,Female,0,Yes,No,12-05-2022,26,Month-to-month,Yes,Electronic check,73.05,1959.5,No,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,0,No,0,67.39167,671.91667,2-3 Years,0,4,0
5949-XIKAE,Female,0,Yes,Yes,03-11-2023,8,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,2,Yes,4,51.8625,567,0-1 Year,1002.6,2,1
5950-AAAGJ,Male,0,No,No,07-01-2023,18,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0,No,0,86.37222,661.94444,1-2 Years,0,1,0
5951-AOFIH,Male,0,No,No,14-10-2021,33,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,No,Yes,No,DSL,No,Yes,Yes,No,Yes,No,2,Yes,4,68.6,645.5,2-3 Years,0,3,0
5954-BDFSG,Female,0,No,No,01-08-2018,72,Two year,Yes,Credit card (automatic),107.5,7853.7,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,Yes,3,75.62083,617.54167,4+ Years,0,4,0
5955-EPOAZ,Female,0,No,No,02-01-2024,6,Month-to-month,Yes,Mailed check,20.95,109.5,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,55.36667,593.33333,0-1 Year,0,0,0
5955-ERIHD,Male,0,Yes,No,07-01-2023,18,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3,Yes,3.3333,54.46667,642.38889,1-2 Years,1136.4,2,1
5956-VKDTT,Female,1,Yes,No,01-02-2024,5,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Yes,3.3333,49.34,769.8,0-1 Year,892.2,0,1
5956-YHHRX,Male,1,No,No,09-10-2022,21,Month-to-month,Yes,Electronic check,104.35,2271.85,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,Yes,2,64.2381,663.52381,1-2 Years,0,4,0
5959-BELXA,Male,1,No,No,13-11-2021,32,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3,Yes,3.3333,75.82917,621.875,2-3 Years,1153.8,2,1
5960-MVTUK,Male,0,No,No,01-04-2024,3,Month-to-month,Yes,Electronic check,29.75,96.85,No,No,No phone service,DSL,No,No,No,Yes,No,No,1,Yes,4,100.03333,528,0-1 Year,0,1,0
5960-WPXQM,Male,0,No,No,31-05-2024,1,Month-to-month,Yes,Electronic check,79.05,79.05,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,2,Yes,2.5,117.2,563,0-1 Year,948.6,1,1
5961-VUSRV,Female,0,No,No,06-07-2023,12,One year,Yes,Bank transfer (automatic),19.35,219.35,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,85.94167,651.66667,0-1 Year,0,0,0
5965-GGPRW,Male,0,Yes,Yes,01-08-2018,72,Two year,No,Bank transfer (automatic),105.25,7609.75,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0,No,0,64.24167,609.58333,4+ Years,0,4,0
5966-EMAZU,Male,0,Yes,No,29-03-2019,64,One year,Yes,Mailed check,108.5,6880.85,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,No,0,82.6125,731.125,4+ Years,0,5,0
5968-HYJRZ,Male,0,Yes,Yes,20-08-2020,47,Two year,No,Mailed check,24.55,1160.45,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,3,63.99167,564.375,3-4 Years,0,0,0
5968-VXZLG,Male,0,No,No,01-05-2024,2,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,No,Yes,No,DSL,No,No,No,No,No,No,1,Yes,5,131.2,360.5,0-1 Year,0,0,0
5968-XQIVE,Male,0,Yes,Yes,01-08-2018,72,One year,Yes,Electronic check,89.7,6588.95,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,2,Yes,5,69.94167,497.875,4+ Years,0,2,0
5970-GHJAW,Male,0,Yes,Yes,19-09-2020,46,Two year,No,Credit card (automatic),19.95,862.4,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,70.125,489.125,3-4 Years,0,0,0
5973-EJGDP,Male,0,No,No,22-04-2020,51,Month-to-month,Yes,Electronic check,87.35,4473,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,0,No,0,76.80417,635.70833,4+ Years,0,3,0
5975-BAICR,Male,0,Yes,Yes,16-07-2021,36,One year,Yes,Credit card (automatic),63.7,2188.5,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,1,Yes,1,80.18333,635.41667,2-3 Years,0,3,0
5976-JCJRH,Male,0,Yes,No,04-09-2023,10,Month-to-month,Yes,Electronic check,70.3,738.2,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,2,Yes,3,77.85,689.6,0-1 Year,843.6,0,1
5977-CKHON,Female,0,Yes,Yes,18-12-2020,43,Month-to-month,Yes,Bank transfer (automatic),92.55,4039,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,1,Yes,1,70.97917,540.66667,3-4 Years,0,2,0
5980-BDHPY,Male,0,Yes,No,01-08-2018,72,Two year,Yes,Bank transfer (automatic),87.1,6230.1,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4.3333,65.275,575.91667,4+ Years,0,6,0
5980-NOPLP,Female,0,Yes,No,18-11-2020,44,Month-to-month,Yes,Electronic check,96.1,4364.1,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,Yes,2,91.4625,602.25,3-4 Years,1153.2,2,1
5981-ITEMU,Male,0,Yes,No,18-03-2021,40,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,Yes,1,71.47917,679.41667,3-4 Years,1165.2,2,1
5981-ZVXOT,Female,1,No,No,15-08-2021,35,One year,Yes,Electronic check,108.35,3726.15,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0,No,0,64.875,628.70833,2-3 Years,0,5,0
5982-FPVQN,Female,0,Yes,Yes,16-06-2021,37,Month-to-month,Yes,Electronic check,95.15,3532.85,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,2,Yes,1,79.42083,545.125,3-4 Years,0,3,0
5982-PSMKW,Female,0,Yes,Yes,10-08-2022,23,Two year,Yes,Credit card (automatic),91.1,2198.3,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,No,0,95.28261,619.78261,1-2 Years,0,6,0
5982-XMDEX,Female,0,No,No,27-02-2019,65,Two year,No,Bank transfer (automatic),26.5,1698.55,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,72.60833,543.79167,4+ Years,0,0,0
